item_nbr,item_nbr_numeric,class,family,perishable,Price
1990640,1990640,1124,BEVERAGES,0,6.937862594
1990768,1990768,1136,BEVERAGES,0,1.860050456
1990881,1990881,1136,BEVERAGES,0,7.672535024
1993337,1993337,1122,BEVERAGES,0,2.66159422
1993879,1993879,1138,BEVERAGES,0,3.570461032
1997895,1997895,1124,BEVERAGES,0,8.318884388
1998889,1998889,1148,BEVERAGES,0,3.509338053
1999969,1999969,1124,BEVERAGES,0,2.382955589
2000482,2000482,1120,BEVERAGES,0,9.031961026
2003709,2003709,1124,BEVERAGES,0,9.00006687
2004694,2004694,1124,BEVERAGES,0,9.676049464
2005047,2005047,1124,BEVERAGES,0,2.241373592
2005083,2005083,1124,BEVERAGES,0,3.794852521
2005143,2005143,1124,BEVERAGES,0,3.415604292
2005274,2005274,1122,BEVERAGES,0,3.908408241
2005298,2005298,1124,BEVERAGES,0,7.641167555
2005384,2005384,1124,BEVERAGES,0,10.13748322
2006614,2006614,1126,BEVERAGES,0,1.227884822
2006779,2006779,1122,BEVERAGES,0,1.212995857
2006810,2006810,1122,BEVERAGES,0,4.950555501
2006812,2006812,1120,BEVERAGES,0,5.153639727
2006928,2006928,1120,BEVERAGES,0,10.9570528
2008518,2008518,1138,BEVERAGES,0,2.639171364
2008571,2008571,1138,BEVERAGES,0,4.756676407
2008747,2008747,1116,BEVERAGES,0,5.11755888
2010049,2010049,1118,BEVERAGES,0,10.06084581
2011583,2011583,1132,BEVERAGES,0,5.767057764
2012410,2012410,1148,BEVERAGES,0,7.824090146
2012970,2012970,1154,BEVERAGES,0,2.263491134
2013086,2013086,1124,BEVERAGES,0,8.89281968
2013309,2013309,1114,BEVERAGES,0,1.549065775
2013450,2013450,1114,BEVERAGES,0,4.421996151
2013632,2013632,1124,BEVERAGES,0,4.946152336
2013931,2013931,1120,BEVERAGES,0,8.574272837
2014053,2014053,1120,BEVERAGES,0,4.859738677
2014085,2014085,1116,BEVERAGES,0,5.472492838
2014089,2014089,1120,BEVERAGES,0,5.012977409
2014094,2014094,1120,BEVERAGES,0,1.594073374
2014097,2014097,1120,BEVERAGES,0,6.480300975
2015815,2015815,1136,BEVERAGES,0,8.521918277
2016322,2016322,1152,BEVERAGES,0,8.162597174
2016407,2016407,1132,BEVERAGES,0,9.024296448
2016419,2016419,1132,BEVERAGES,0,4.726307732
2016441,2016441,1138,BEVERAGES,0,7.864001158
2017079,2017079,1120,BEVERAGES,0,8.926319862
2017173,2017173,1124,BEVERAGES,0,3.464153995
2017184,2017184,1138,BEVERAGES,0,10.84831395
2018273,2018273,1124,BEVERAGES,0,7.907652984
2018358,2018358,1124,BEVERAGES,0,3.805246409
2018397,2018397,1124,BEVERAGES,0,8.53779528
2018471,2018471,1124,BEVERAGES,0,3.180334759
2018612,2018612,1114,BEVERAGES,0,5.467025502
2018690,2018690,1124,BEVERAGES,0,10.41814353
2026304,2026304,1116,BEVERAGES,0,10.1559613
2026432,2026432,1118,BEVERAGES,0,6.838308889
2027559,2027559,1148,BEVERAGES,0,4.672697404
2027649,2027649,1142,BEVERAGES,0,9.639274805
2027809,2027809,1118,BEVERAGES,0,1.193123105
2028217,2028217,1142,BEVERAGES,0,2.910078739
2028403,2028403,1148,BEVERAGES,0,6.387904249
2028404,2028404,1142,BEVERAGES,0,4.559692443
2028696,2028696,1118,BEVERAGES,0,3.025687411
2028810,2028810,1118,BEVERAGES,0,6.991976749
2028898,2028898,1118,BEVERAGES,0,1.129565272
2029427,2029427,1126,BEVERAGES,0,10.65759479
2029457,2029457,1120,BEVERAGES,0,3.826686261
2029467,2029467,1126,BEVERAGES,0,8.405580519
2029494,2029494,1122,BEVERAGES,0,6.816428719
2029519,2029519,1126,BEVERAGES,0,4.062872013
2032488,2032488,1132,BEVERAGES,0,7.536308995
2035293,2035293,1142,BEVERAGES,0,3.508399035
2040862,2040862,1120,BEVERAGES,0,6.044321217
2042436,2042436,1122,BEVERAGES,0,3.284743157
2042941,2042941,1148,BEVERAGES,0,2.957235076
2042947,2042947,1148,BEVERAGES,0,1.484437069
2043198,2043198,1142,BEVERAGES,0,8.548849787
2043795,2043795,1126,BEVERAGES,0,7.488002765
2043849,2043849,1126,BEVERAGES,0,10.81623104
2045545,2045545,1124,BEVERAGES,0,3.428029261
2046805,2046805,1148,BEVERAGES,0,3.901720624
2046916,2046916,1148,BEVERAGES,0,8.880143207
2047496,2047496,1136,BEVERAGES,0,2.035199548
2047506,2047506,1122,BEVERAGES,0,1.463616308
2047508,2047508,1122,BEVERAGES,0,7.40786304
2049778,2049778,1148,BEVERAGES,0,4.775626211
2053751,2053751,1124,BEVERAGES,0,4.783376256
2053874,2053874,1120,BEVERAGES,0,3.30023218
2054101,2054101,1114,BEVERAGES,0,6.862742368
2054291,2054291,1114,BEVERAGES,0,5.061373235
2054580,2054580,1120,BEVERAGES,0,8.915186678
2054635,2054635,1126,BEVERAGES,0,6.154810278
2057033,2057033,1126,BEVERAGES,0,5.08264552
2057442,2057442,1126,BEVERAGES,0,1.174036367
2058758,2058758,1136,BEVERAGES,0,4.88170654
2058764,2058764,1148,BEVERAGES,0,9.436143541
2058895,2058895,1148,BEVERAGES,0,6.150257705
2058907,2058907,1156,BEVERAGES,0,3.377049711
2059122,2059122,1148,BEVERAGES,0,3.072524926
2060787,2060787,1126,BEVERAGES,0,1.857391685
2060793,2060793,1142,BEVERAGES,0,3.315790348
2060910,2060910,1126,BEVERAGES,0,1.928646712
2061025,2061025,1126,BEVERAGES,0,10.87680497
2061033,2061033,1126,BEVERAGES,0,6.244304864
2061121,2061121,1148,BEVERAGES,0,4.166223023
2061214,2061214,1142,BEVERAGES,0,5.364136948
2061404,2061404,1120,BEVERAGES,0,8.675320792
2062477,2062477,1118,BEVERAGES,0,6.821723574
2072545,2072545,1124,BEVERAGES,0,2.271042283
2083837,2083837,1118,BEVERAGES,0,9.568090089
2083859,2083859,1118,BEVERAGES,0,7.999183792
2084278,2084278,1122,BEVERAGES,0,10.65032387
2087409,2087409,1132,BEVERAGES,0,3.662902313
2087933,2087933,1114,BEVERAGES,0,1.761726583
2087978,2087978,1114,BEVERAGES,0,6.258647398
2106464,2106464,1148,BEVERAGES,0,7.095933979
2110456,2110456,1120,BEVERAGES,0,10.26646737
2111684,2111684,1120,BEVERAGES,0,3.686640111
2112607,2112607,1118,BEVERAGES,0,6.127274333
2113343,2113343,1114,BEVERAGES,0,1.785850272
2121319,2121319,1124,BEVERAGES,0,1.990816115
2122676,2122676,1124,BEVERAGES,0,3.793538287
2122818,2122818,1154,BEVERAGES,0,10.73916384
2123036,2123036,1114,BEVERAGES,0,3.494306902
2123839,2123839,1122,BEVERAGES,0,8.593618415
2126944,2126944,1142,BEVERAGES,0,1.59072536
2127024,2127024,1118,BEVERAGES,0,9.692788456
2127069,2127069,1142,BEVERAGES,0,2.785356338
2127114,2127114,1152,BEVERAGES,0,9.759404271
2128628,2128628,1122,BEVERAGES,0,2.448130218
2128799,2128799,1148,BEVERAGES,0,5.662846317
2129616,2129616,1124,BEVERAGES,0,10.0407309
2134058,2134058,1124,BEVERAGES,0,10.05135433
2017583,2017583,5192,BOOKS,0,10.88940487
103665,103665,2712,BREAD/BAKERY,1,2.75376638
153239,153239,2712,BREAD/BAKERY,1,2.377534108
153395,153395,2704,BREAD/BAKERY,1,0.093535898
153398,153398,2708,BREAD/BAKERY,1,2.847265426
165718,165718,2718,BREAD/BAKERY,1,1.972565737
215370,215370,2718,BREAD/BAKERY,1,1.750658765
253103,253103,2712,BREAD/BAKERY,1,1.42189434
260628,260628,2708,BREAD/BAKERY,1,4.450976158
265279,265279,2718,BREAD/BAKERY,1,0.905120386
269084,269084,2720,BREAD/BAKERY,1,0.281175867
302952,302952,2712,BREAD/BAKERY,1,3.626295308
310644,310644,2702,BREAD/BAKERY,1,4.881007741
310647,310647,2708,BREAD/BAKERY,1,3.514720105
311994,311994,2752,BREAD/BAKERY,1,1.558898026
312113,312113,2720,BREAD/BAKERY,1,0.851721571
315473,315473,2718,BREAD/BAKERY,1,4.373014009
315474,315474,2718,BREAD/BAKERY,1,2.489702434
359913,359913,2716,BREAD/BAKERY,1,4.96190473
360313,360313,2702,BREAD/BAKERY,1,2.824072915
360314,360314,2702,BREAD/BAKERY,1,1.527741522
402299,402299,2718,BREAD/BAKERY,1,1.501055714
409738,409738,2708,BREAD/BAKERY,1,3.942064783
409739,409739,2708,BREAD/BAKERY,1,3.884526968
414478,414478,2718,BREAD/BAKERY,1,0.197659897
452212,452212,2702,BREAD/BAKERY,1,4.332303942
459762,459762,2708,BREAD/BAKERY,1,3.854468179
464385,464385,2718,BREAD/BAKERY,1,0.570816952
502182,502182,2716,BREAD/BAKERY,1,4.043387337
502331,502331,2702,BREAD/BAKERY,1,0.70560514
511172,511172,2712,BREAD/BAKERY,1,2.307442782
552050,552050,2716,BREAD/BAKERY,1,0.150933525
559044,559044,2716,BREAD/BAKERY,1,1.62820631
559493,559493,2702,BREAD/BAKERY,1,4.807929032
559494,559494,2708,BREAD/BAKERY,1,4.674650771
564287,564287,2718,BREAD/BAKERY,1,3.315451783
564288,564288,2718,BREAD/BAKERY,1,3.419154812
594045,594045,2718,BREAD/BAKERY,1,1.73153942
660310,660310,2752,BREAD/BAKERY,1,0.580476102
660311,660311,2752,BREAD/BAKERY,1,3.521618665
660312,660312,2752,BREAD/BAKERY,1,1.489796088
660318,660318,2756,BREAD/BAKERY,1,3.140907976
660319,660319,2756,BREAD/BAKERY,1,0.856824021
660320,660320,2756,BREAD/BAKERY,1,4.700301197
660321,660321,2756,BREAD/BAKERY,1,4.922613869
660323,660323,2756,BREAD/BAKERY,1,2.098639361
679602,679602,2712,BREAD/BAKERY,1,0.628758537
679603,679603,2712,BREAD/BAKERY,1,1.475842261
679604,679604,2712,BREAD/BAKERY,1,3.43883165
696183,696183,2702,BREAD/BAKERY,1,2.077725895
724360,724360,2722,BREAD/BAKERY,1,3.767158636
724403,724403,2722,BREAD/BAKERY,1,1.337598499
736128,736128,2722,BREAD/BAKERY,1,4.590196325
809882,809882,2708,BREAD/BAKERY,1,3.026748579
823245,823245,2708,BREAD/BAKERY,1,4.769741719
830806,830806,2716,BREAD/BAKERY,1,1.336887209
841197,841197,2708,BREAD/BAKERY,1,1.230179106
847894,847894,2708,BREAD/BAKERY,1,1.405611447
857324,857324,2750,BREAD/BAKERY,1,2.359484922
857327,857327,2752,BREAD/BAKERY,1,4.508992798
857331,857331,2756,BREAD/BAKERY,1,2.073488214
857332,857332,2756,BREAD/BAKERY,1,1.52525514
858872,858872,2704,BREAD/BAKERY,1,0.075228444
871511,871511,2750,BREAD/BAKERY,1,3.98913858
871512,871512,2752,BREAD/BAKERY,1,3.972617251
871513,871513,2756,BREAD/BAKERY,1,2.268363771
871514,871514,2784,BREAD/BAKERY,1,2.985112498
888682,888682,2752,BREAD/BAKERY,1,0.615142606
888689,888689,2752,BREAD/BAKERY,1,3.629611931
913526,913526,2722,BREAD/BAKERY,1,1.450142228
983310,983310,2708,BREAD/BAKERY,1,3.550726502
986193,986193,2702,BREAD/BAKERY,1,4.480333179
1033395,1033395,2702,BREAD/BAKERY,1,3.028067276
1038937,1038937,2704,BREAD/BAKERY,1,1.884810832
1038945,1038945,2708,BREAD/BAKERY,1,1.716775745
1038946,1038946,2708,BREAD/BAKERY,1,2.054921821
1038950,1038950,2712,BREAD/BAKERY,1,1.449228709
1038952,1038952,2714,BREAD/BAKERY,1,3.653479122
1038953,1038953,2714,BREAD/BAKERY,1,3.105054805
1038954,1038954,2714,BREAD/BAKERY,1,0.868626676
1038962,1038962,2718,BREAD/BAKERY,1,0.756040643
1045449,1045449,2708,BREAD/BAKERY,1,3.549403472
1072173,1072173,2708,BREAD/BAKERY,1,3.119238419
1087467,1087467,2708,BREAD/BAKERY,1,1.3117138
1089843,1089843,2712,BREAD/BAKERY,1,2.66219707
1089844,1089844,2712,BREAD/BAKERY,1,3.625641888
1089845,1089845,2712,BREAD/BAKERY,1,2.067272601
1089846,1089846,2712,BREAD/BAKERY,1,4.64703884
1092008,1092008,2712,BREAD/BAKERY,1,4.821502201
1149579,1149579,2708,BREAD/BAKERY,1,0.096249046
1179117,1179117,2708,BREAD/BAKERY,1,4.947228105
1179119,1179119,2708,BREAD/BAKERY,1,0.205980625
1179579,1179579,2714,BREAD/BAKERY,1,0.199132142
1179580,1179580,2714,BREAD/BAKERY,1,1.06865801
1179581,1179581,2716,BREAD/BAKERY,1,1.520321242
1210038,1210038,2702,BREAD/BAKERY,1,1.079487156
1279049,1279049,2708,BREAD/BAKERY,1,0.659119626
1294665,1294665,2756,BREAD/BAKERY,1,2.715436204
1303141,1303141,2714,BREAD/BAKERY,1,1.874630165
1309245,1309245,2786,BREAD/BAKERY,1,3.836548437
1309246,1309246,2786,BREAD/BAKERY,1,0.162423879
1309560,1309560,2716,BREAD/BAKERY,1,1.478326082
1313222,1313222,2714,BREAD/BAKERY,1,4.011577021
1313223,1313223,2714,BREAD/BAKERY,1,3.091314716
1321497,1321497,2714,BREAD/BAKERY,1,3.883806956
1323985,1323985,2782,BREAD/BAKERY,1,0.44493044
1333307,1333307,2786,BREAD/BAKERY,1,1.358542639
1349068,1349068,2702,BREAD/BAKERY,1,4.012688605
1363876,1363876,2716,BREAD/BAKERY,1,1.612509552
1402024,1402024,2750,BREAD/BAKERY,1,3.632899118
1402032,1402032,2752,BREAD/BAKERY,1,2.418102675
1402040,1402040,2756,BREAD/BAKERY,1,3.06473777
1402041,1402041,2756,BREAD/BAKERY,1,0.869957642
1402045,1402045,2756,BREAD/BAKERY,1,3.854441292
1415679,1415679,2716,BREAD/BAKERY,1,4.200621514
1453122,1453122,2718,BREAD/BAKERY,1,1.829534075
1453123,1453123,2718,BREAD/BAKERY,1,4.069431972
1453124,1453124,2718,BREAD/BAKERY,1,1.58277986
1454707,1454707,2718,BREAD/BAKERY,1,2.667141235
1454708,1454708,2718,BREAD/BAKERY,1,2.453343029
1457840,1457840,2786,BREAD/BAKERY,1,3.998312404
1916577,1916577,2702,BREAD/BAKERY,1,1.18333668
1916578,1916578,2712,BREAD/BAKERY,1,3.959962069
1916579,1916579,2712,BREAD/BAKERY,1,1.579651576
1932980,1932980,2708,BREAD/BAKERY,1,0.80880983
1940454,1940454,2712,BREAD/BAKERY,1,4.269688586
1940466,1940466,2702,BREAD/BAKERY,1,0.270906532
1958713,1958713,2718,BREAD/BAKERY,1,1.611229336
1963740,1963740,2718,BREAD/BAKERY,1,2.922669395
1973454,1973454,2718,BREAD/BAKERY,1,2.051838397
1973543,1973543,2718,BREAD/BAKERY,1,1.256243004
1973587,1973587,2718,BREAD/BAKERY,1,4.178252156
1978835,1978835,2708,BREAD/BAKERY,1,2.358985022
1989798,1989798,2708,BREAD/BAKERY,1,3.417634307
1998005,1998005,2702,BREAD/BAKERY,1,2.968917466
1533338,1533338,5322,CELEBRATION,0,7.284574313
1533357,1533357,5322,CELEBRATION,0,7.2899441
1533358,1533358,5322,CELEBRATION,0,5.509099651
1533364,1533364,5322,CELEBRATION,0,7.921345475
1533365,1533365,5322,CELEBRATION,0,6.277198835
1576262,1576262,5324,CELEBRATION,0,7.711538462
1576263,1576263,5324,CELEBRATION,0,3.449611594
1576265,1576265,5324,CELEBRATION,0,6.244106662
1576285,1576285,5324,CELEBRATION,0,3.529021797
1576312,1576312,5324,CELEBRATION,0,7.927281078
1576313,1576313,5324,CELEBRATION,0,5.312734791
1576314,1576314,5324,CELEBRATION,0,7.20222943
1576315,1576315,5324,CELEBRATION,0,4.450315149
1576316,1576316,5324,CELEBRATION,0,3.600526642
1576317,1576317,5324,CELEBRATION,0,5.058975156
1576318,1576318,5324,CELEBRATION,0,4.553096977
1576321,1576321,5324,CELEBRATION,0,5.911614346
1576322,1576322,5324,CELEBRATION,0,3.369982094
1576323,1576323,5324,CELEBRATION,0,5.075665101
1576324,1576324,5324,CELEBRATION,0,5.553028812
1576325,1576325,5324,CELEBRATION,0,5.298834721
1576326,1576326,5324,CELEBRATION,0,6.610750099
1576327,1576327,5324,CELEBRATION,0,5.630719084
1576328,1576328,5324,CELEBRATION,0,5.850732237
1576329,1576329,5324,CELEBRATION,0,6.794388912
1576330,1576330,5324,CELEBRATION,0,6.105646859
1576332,1576332,5324,CELEBRATION,0,7.004969983
1717134,1717134,5308,CELEBRATION,0,4.30919504
1765164,1765164,5325,CELEBRATION,0,7.444937594
1963404,1963404,5308,CELEBRATION,0,6.771873131
1963459,1963459,5308,CELEBRATION,0,6.421116012
103501,103501,3008,CLEANING,0,0.80190389
108786,108786,3044,CLEANING,0,1.376560328
108952,108952,3024,CLEANING,0,1.994462237
115267,115267,3034,CLEANING,0,2.121452406
116311,116311,3090,CLEANING,0,0.813299548
119023,119023,3026,CLEANING,0,1.444593945
119024,119024,3026,CLEANING,0,1.923480391
119026,119026,3026,CLEANING,0,0.398451561
119187,119187,3044,CLEANING,0,2.539946339
119191,119191,3044,CLEANING,0,1.031831614
119193,119193,3044,CLEANING,0,0.588387614
122425,122425,3020,CLEANING,0,5.648176631
153078,153078,3008,CLEANING,0,5.225089508
158788,158788,3044,CLEANING,0,1.422742398
158789,158789,3044,CLEANING,0,6.226416428
158956,158956,3038,CLEANING,0,5.843852813
159242,159242,3026,CLEANING,0,6.607061252
164647,164647,3032,CLEANING,0,2.133584109
168927,168927,3026,CLEANING,0,0.887881357
168930,168930,3026,CLEANING,0,0.058278093
168931,168931,3026,CLEANING,0,0.010688546
169101,169101,3044,CLEANING,0,6.957716866
169104,169104,3044,CLEANING,0,5.677450571
171890,171890,3004,CLEANING,0,2.103913222
176411,176411,3016,CLEANING,0,0.306629046
208498,208498,3044,CLEANING,0,5.1903073
209085,209085,3026,CLEANING,0,4.135123012
214381,214381,3032,CLEANING,0,4.505187529
214859,214859,3032,CLEANING,0,0.082734471
214860,214860,3032,CLEANING,0,2.009944619
214862,214862,3034,CLEANING,0,3.815596367
218726,218726,3044,CLEANING,0,4.158111032
218728,218728,3044,CLEANING,0,2.926205408
221506,221506,3046,CLEANING,0,3.033257072
224081,224081,3022,CLEANING,0,5.505534294
226126,226126,3018,CLEANING,0,0.718083055
252970,252970,3008,CLEANING,0,6.934216676
252972,252972,3008,CLEANING,0,6.838994476
258376,258376,3044,CLEANING,0,0.234675429
258537,258537,3038,CLEANING,0,4.603201171
264299,264299,3032,CLEANING,0,1.398987964
264300,264300,3032,CLEANING,0,2.639162219
264452,264452,3024,CLEANING,0,2.731336768
264751,264751,3032,CLEANING,0,6.061390285
264752,264752,3034,CLEANING,0,3.920736561
264753,264753,3034,CLEANING,0,1.05848725
265700,265700,3090,CLEANING,0,6.959162391
268440,268440,3026,CLEANING,0,3.657742477
268443,268443,3026,CLEANING,0,6.123876994
268446,268446,3026,CLEANING,0,2.063326553
268623,268623,3044,CLEANING,0,5.138400257
269286,269286,3014,CLEANING,0,4.466904092
269287,269287,3014,CLEANING,0,4.804570164
275823,275823,3018,CLEANING,0,6.444749843
275826,275826,3018,CLEANING,0,6.41503467
302824,302824,3008,CLEANING,0,6.911007601
307740,307740,3015,CLEANING,0,5.924257099
308766,308766,3026,CLEANING,0,2.870039358
308916,308916,3004,CLEANING,0,5.132878407
308924,308924,3004,CLEANING,0,5.303801155
311954,311954,3006,CLEANING,0,1.991725546
314393,314393,3032,CLEANING,0,2.264318564
314570,314570,3024,CLEANING,0,5.759084576
314879,314879,3034,CLEANING,0,0.592203728
314880,314880,3034,CLEANING,0,3.880629612
314881,314881,3034,CLEANING,0,1.455494143
317147,317147,3014,CLEANING,0,1.373948331
318847,318847,3026,CLEANING,0,3.908039293
321798,321798,3010,CLEANING,0,0.071804281
322094,322094,3020,CLEANING,0,4.30596421
322095,322095,3020,CLEANING,0,5.498145068
324206,324206,3022,CLEANING,0,4.14547656
352513,352513,3012,CLEANING,0,1.188496867
358231,358231,3038,CLEANING,0,4.819006065
358232,358232,3038,CLEANING,0,3.970844774
358561,358561,3004,CLEANING,0,5.263460105
358564,358564,3004,CLEANING,0,2.302253596
363895,363895,3020,CLEANING,0,2.228251864
364413,364413,3032,CLEANING,0,5.500737514
365264,365264,3090,CLEANING,0,1.233831004
371130,371130,3046,CLEANING,0,4.387705702
371437,371437,3020,CLEANING,0,5.362597882
371438,371438,3020,CLEANING,0,1.604365211
401911,401911,3012,CLEANING,0,0.82317835
402136,402136,3008,CLEANING,0,4.7697176
406965,406965,3015,CLEANING,0,6.766522312
407608,407608,3044,CLEANING,0,6.753723733
407769,407769,3024,CLEANING,0,2.447961421
411487,411487,3046,CLEANING,0,1.450949763
413986,413986,3032,CLEANING,0,6.515047041
413987,413987,3034,CLEANING,0,4.649586462
414888,414888,3090,CLEANING,0,6.74340532
417763,417763,3026,CLEANING,0,6.265601028
417765,417765,3026,CLEANING,0,4.964742469
428488,428488,3030,CLEANING,0,3.465699293
452078,452078,3008,CLEANING,0,4.782235995
452079,452079,3008,CLEANING,0,1.240952199
456875,456875,3015,CLEANING,0,0.030567496
457688,457688,3038,CLEANING,0,1.047556748
458029,458029,3004,CLEANING,0,1.984369999
463458,463458,3020,CLEANING,0,5.089434516
463598,463598,3024,CLEANING,0,4.207798293
463816,463816,3018,CLEANING,0,4.845804961
463901,463901,3034,CLEANING,0,1.030765945
463903,463903,3034,CLEANING,0,1.803571567
464940,464940,3090,CLEANING,0,0.549282475
467808,467808,3026,CLEANING,0,5.902163446
470624,470624,3046,CLEANING,0,6.834385268
470625,470625,3046,CLEANING,0,1.80768228
470760,470760,3004,CLEANING,0,1.36545122
470762,470762,3004,CLEANING,0,0.395148157
507927,507927,3004,CLEANING,0,0.106488625
508069,508069,3026,CLEANING,0,4.564610596
513853,513853,3034,CLEANING,0,4.298829119
513855,513855,3034,CLEANING,0,1.904985644
514757,514757,3090,CLEANING,0,3.484204403
522721,522721,3016,CLEANING,0,6.561683564
546043,546043,3005,CLEANING,0,6.080709172
551893,551893,3008,CLEANING,0,5.740981725
563654,563654,3034,CLEANING,0,4.836275103
567517,567517,3026,CLEANING,0,0.958356267
570922,570922,3020,CLEANING,0,4.389324065
572838,572838,3022,CLEANING,0,4.871566372
574898,574898,3018,CLEANING,0,2.227939138
581078,581078,3038,CLEANING,0,6.246536363
586823,586823,3046,CLEANING,0,2.920382633
586824,586824,3090,CLEANING,0,5.075489425
587156,587156,3026,CLEANING,0,5.136487425
587186,587186,3026,CLEANING,0,5.556092625
608035,608035,3044,CLEANING,0,6.966553119
638240,638240,3020,CLEANING,0,1.149655965
648313,648313,3020,CLEANING,0,3.047831493
655427,655427,3020,CLEANING,0,4.547102032
658608,658608,3004,CLEANING,0,1.536275673
658609,658609,3004,CLEANING,0,5.950295146
668752,668752,3016,CLEANING,0,4.52635331
668753,668753,3016,CLEANING,0,6.315754053
668754,668754,3016,CLEANING,0,4.672249634
682321,682321,3028,CLEANING,0,1.159667241
682884,682884,3004,CLEANING,0,6.079175931
686036,686036,3026,CLEANING,0,3.45839509
691945,691945,3026,CLEANING,0,1.182163542
692104,692104,3014,CLEANING,0,2.021373807
692105,692105,3014,CLEANING,0,1.378280795
692106,692106,3014,CLEANING,0,0.200187537
716241,716241,3020,CLEANING,0,6.172959034
716242,716242,3020,CLEANING,0,5.885453267
716245,716245,3020,CLEANING,0,2.188607151
738219,738219,3026,CLEANING,0,3.340664386
740713,740713,3032,CLEANING,0,3.744271014
740714,740714,3032,CLEANING,0,5.813326285
740722,740722,3026,CLEANING,0,4.644229129
740723,740723,3026,CLEANING,0,6.997262859
743494,743494,3022,CLEANING,0,2.050157174
751759,751759,3014,CLEANING,0,5.492731311
757888,757888,3032,CLEANING,0,6.274339415
757889,757889,3032,CLEANING,0,5.842533471
759890,759890,3016,CLEANING,0,3.521693306
759893,759893,3032,CLEANING,0,4.057074689
762405,762405,3030,CLEANING,0,4.086902994
769312,769312,3020,CLEANING,0,4.1296629
769314,769314,3020,CLEANING,0,0.209881671
771156,771156,3034,CLEANING,0,4.974281926
771157,771157,3034,CLEANING,0,4.602186932
787426,787426,3014,CLEANING,0,1.143320849
788172,788172,3004,CLEANING,0,4.012255048
789223,789223,3046,CLEANING,0,1.932847664
789224,789224,3046,CLEANING,0,2.170753358
793341,793341,3020,CLEANING,0,1.693357381
796394,796394,3046,CLEANING,0,1.939935627
796395,796395,3046,CLEANING,0,6.875938947
796396,796396,3046,CLEANING,0,0.838404125
800958,800958,3022,CLEANING,0,2.030459944
801217,801217,3034,CLEANING,0,5.197905402
801934,801934,3016,CLEANING,0,0.532707561
803101,803101,3060,CLEANING,0,0.507899078
812725,812725,3040,CLEANING,0,5.796670869
812726,812726,3034,CLEANING,0,6.793445706
829414,829414,3046,CLEANING,0,5.433391208
830624,830624,3032,CLEANING,0,0.635741797
830625,830625,3032,CLEANING,0,1.624700702
841607,841607,3024,CLEANING,0,5.992827845
841612,841612,3038,CLEANING,0,1.366790818
841614,841614,3038,CLEANING,0,0.076172449
844793,844793,3034,CLEANING,0,2.413498855
844795,844795,3034,CLEANING,0,1.099508282
846565,846565,3014,CLEANING,0,5.446809256
848953,848953,3016,CLEANING,0,3.644590736
850542,850542,3029,CLEANING,0,6.269218107
850545,850545,3035,CLEANING,0,0.347951258
852110,852110,3038,CLEANING,0,0.505428965
852620,852620,3024,CLEANING,0,5.776523551
853195,853195,3014,CLEANING,0,2.54203288
